Designation,Resource Allocation,Mental Fatigue Score,Burn Rate,Joining_Year,Joining_Month,Joining_Day,Gender_Male,Company Type_Service,WFH Setup Available_Yes
2.0,5.0,5.9,0.52,2008,3,31,True,True,False
2.0,4.0,5.3,0.42,2008,1,2,False,True,True
0.0,1.0,0.0,0.0,2008,6,3,True,True,True
2.0,4.0,6.7,0.62,2008,11,25,False,True,False
3.0,6.0,7.1,0.62,2008,7,2,True,True,False
3.0,4.0,7.0,0.61,2008,9,14,True,True,False
2.0,3.0,3.2,0.22,2008,10,10,True,False,True
2.0,5.0,4.8,0.39,2008,4,21,False,True,False
0.0,1.0,0.0,0.0,2008,3,13,False,True,True
1.0,2.0,3.2,0.22,2008,10,27,True,False,False
2.0,2.0,5.9,0.26,2008,1,19,False,True,True
2.0,4.0,5.9,0.51,2008,3,28,True,True,True
2.0,4.0,5.1,0.47,2008,9,30,False,True,True
4.0,9.0,7.2,0.7,2008,10,30,True,True,False
1.0,3.0,3.6,0.26,2008,11,10,False,True,True
2.0,5.0,8.7,0.68,2008,1,9,False,False,False
3.0,5.0,5.9,0.5,2008,8,18,False,False,False
2.0,5.0,6.5,0.41,2008,2,12,False,False,True
1.0,3.0,6.1,0.44,2008,12,2,False,False,False
1.0,2.0,3.1,0.18,2008,2,4,True,True,False
2.0,4.0,6.2,0.42,2008,11,2,True,False,False
3.0,6.0,6.2,0.56,2008,9,28,True,True,True
4.0,7.0,7.6,0.74,2008,6,27,False,True,False
2.0,5.0,6.6,0.58,2008,5,11,True,False,False
3.0,6.0,5.3,0.37,2008,2,26,False,False,False
3.0,6.0,8.7,0.7,2008,3,15,False,False,False
2.0,4.0,5.8,0.5,2008,10,21,False,True,True
4.0,8.0,8.6,0.68,2008,5,27,True,True,False
1.0,3.0,4.6,0.36,2008,1,15,False,True,True
0.0,1.0,3.7,0.19,2008,6,18,False,True,True
0.0,1.0,5.9,0.29,2008,4,2,False,False,True
3.0,7.0,7.4,0.52,2008,4,25,True,False,False
3.0,7.0,6.3,0.58,2008,3,22,False,True,False
4.0,6.0,7.6,0.57,2008,5,31,True,True,False
4.0,7.0,7.0,0.62,2008,12,17,True,True,False
1.0,3.0,2.2,0.18,2008,1,16,True,True,False
2.0,3.0,2.7,0.19,2008,3,11,True,True,True
2.0,6.0,5.9,0.72,2008,10,15,True,False,False
2.0,6.0,7.8,0.6,2008,2,29,False,False,False
3.0,5.0,6.3,0.53,2008,2,25,True,False,False
3.0,5.0,6.7,0.63,2008,4,6,True,False,False
3.0,6.0,8.2,0.65,2008,6,13,True,True,False
4.0,8.0,8.2,0.72,2008,1,8,True,True,False
1.0,3.0,6.2,0.38,2008,12,9,False,True,False
3.0,5.0,6.8,0.47,2008,7,11,False,True,True
4.0,9.0,5.9,0.74,2008,4,9,False,True,True
4.0,7.0,6.7,0.5,2008,5,10,False,False,False
0.0,1.0,4.7,0.28,2008,12,13,False,True,True
3.0,6.0,6.3,0.4,2008,9,18,False,True,True
0.0,1.0,1.6,0.12,2008,9,5,True,True,True
2.0,4.0,7.1,0.5,2008,7,4,False,False,False
3.0,6.0,7.2,0.55,2008,2,13,False,True,False
2.0,3.0,5.8,0.47,2008,7,17,True,True,True
3.0,6.0,4.5,0.4,2008,12,30,False,True,False
3.0,8.0,8.9,0.93,2008,11,28,True,True,True
2.0,4.0,4.2,0.37,2008,3,24,False,False,True
0.0,1.0,5.9,0.26,2008,7,3,False,True,False
3.0,5.0,5.9,0.6,2008,7,12,True,False,False
0.0,1.0,5.9,0.02,2008,7,17,True,False,False
3.0,5.0,7.6,0.62,2008,8,14,True,False,True
4.0,4.0,7.7,0.6,2008,3,23,False,True,False
2.0,5.0,5.9,0.45,2008,10,2,False,False,True
3.0,5.0,6.5,0.51,2008,4,30,True,False,False
2.0,4.0,6.8,0.53,2008,1,24,False,True,False
2.0,5.0,6.5,0.53,2008,10,30,True,False,False
3.0,4.0,7.8,0.74,2008,2,22,True,True,False
1.0,4.0,5.6,0.5,2008,6,7,False,True,True
1.0,2.0,4.4,0.29,2008,10,26,False,True,False
1.0,4.0,5.9,0.5,2008,5,27,True,True,False
3.0,5.0,5.3,0.4,2008,11,17,False,False,False
3.0,6.0,8.1,0.66,2008,9,16,False,False,False
3.0,7.0,6.4,0.55,2008,1,25,True,True,False
3.0,5.0,6.8,0.49,2008,12,18,False,True,True
3.0,6.0,7.5,0.62,2008,6,16,True,True,False
2.0,4.0,2.4,0.18,2008,1,10,False,True,False
3.0,5.0,6.9,0.46,2008,1,9,False,True,False
4.0,8.0,8.1,0.77,2008,12,8,False,False,False
3.0,6.0,7.2,0.55,2008,5,25,True,True,False
3.0,6.0,7.9,0.62,2008,9,2,False,False,False
2.0,5.0,6.9,0.54,2008,3,2,False,True,False
5.0,9.0,9.8,0.95,2008,5,16,True,False,True
0.0,2.0,3.2,0.18,2008,1,25,True,True,True
4.0,7.0,9.3,0.83,2008,10,18,True,False,True
2.0,2.0,5.9,0.2,2008,9,16,False,True,True
1.0,2.0,3.3,0.27,2008,10,17,False,False,False
2.0,4.0,7.3,0.69,2008,8,19,True,False,False
2.0,5.0,7.1,0.7,2008,7,4,True,True,False
2.0,4.0,4.9,0.38,2008,9,27,True,False,False
2.0,4.0,3.0,0.25,2008,5,16,False,True,True
5.0,10.0,5.9,1.0,2008,5,9,False,True,False
3.0,5.0,5.1,0.31,2008,6,9,False,True,False
3.0,6.0,8.4,0.65,2008,3,18,True,False,False
2.0,5.0,6.1,0.44,2008,3,30,False,True,True
1.0,1.0,3.4,0.28,2008,8,25,False,False,False
1.0,2.0,0.5,0.0,2008,6,15,False,True,True
2.0,4.0,4.7,0.31,2008,9,14,True,False,False
4.0,7.0,7.0,0.65,2008,4,5,False,True,False
1.0,4.0,5.8,0.44,2008,12,20,False,True,False
3.0,6.0,7.7,0.63,2008,4,1,True,True,True
2.0,4.0,2.8,0.23,2008,5,15,False,False,True
1.0,4.0,7.1,0.53,2008,5,7,False,True,False
1.0,3.0,5.9,0.46,2008,12,2,False,True,True
1.0,2.0,2.4,0.15,2008,3,10,False,False,False
4.0,7.0,6.5,0.61,2008,5,11,True,True,False
3.0,4.0,5.4,0.36,2008,2,5,True,False,False
2.0,5.0,6.6,0.61,2008,5,26,True,False,False
3.0,5.0,6.1,0.4,2008,5,27,True,False,True
4.0,7.0,6.6,0.57,2008,4,11,False,True,True
2.0,4.0,6.4,0.6,2008,11,5,True,True,False
2.0,1.0,5.9,0.1,2008,3,9,False,False,True
1.0,3.0,6.1,0.39,2008,4,23,True,True,True
4.0,7.0,7.2,0.57,2008,5,1,True,False,True
2.0,4.0,5.2,0.49,2008,2,7,True,True,False
1.0,3.0,5.9,0.54,2008,8,27,False,False,False
2.0,5.0,5.6,0.53,2008,5,12,False,True,False
2.0,4.0,7.8,0.67,2008,3,6,True,False,True
4.0,8.0,8.0,0.84,2008,11,30,False,False,False
3.0,7.0,6.1,0.52,2008,2,18,True,False,False
1.0,4.0,4.0,0.35,2008,12,17,False,False,False
2.0,4.0,6.8,0.5,2008,10,27,True,True,True
2.0,3.0,3.9,0.21,2008,10,16,True,True,False
1.0,4.0,5.1,0.46,2008,5,27,False,True,True
2.0,6.0,7.6,0.56,2008,9,15,True,True,False
4.0,8.0,6.7,0.67,2008,10,6,True,False,False
2.0,4.0,4.7,0.37,2008,6,7,False,False,True
3.0,5.0,6.2,0.58,2008,2,23,True,False,True
1.0,3.0,5.9,0.17,2008,2,11,False,False,True
3.0,7.0,6.4,0.58,2008,9,4,False,True,False
2.0,5.0,5.9,0.4,2008,8,26,True,True,True
3.0,5.0,6.1,0.37,2008,10,30,True,True,False
0.0,1.0,2.5,0.08,2008,4,19,True,False,False
2.0,4.0,6.4,0.63,2008,3,21,True,True,False
1.0,2.0,5.9,0.39,2008,4,5,False,True,True
2.0,7.0,9.1,0.75,2008,4,25,True,True,False
2.0,6.0,8.8,0.72,2008,1,16,True,True,True
3.0,6.0,5.5,0.44,2008,7,8,False,True,True
2.0,6.0,6.5,0.57,2008,3,21,True,True,True
1.0,2.0,3.8,0.16,2008,5,25,False,True,False
1.0,2.0,4.3,0.36,2008,6,24,False,True,True
1.0,2.0,5.8,0.47,2008,9,6,False,True,True
3.0,5.0,5.9,0.42,2008,8,19,False,True,False
3.0,4.0,5.9,0.85,2008,12,25,True,True,False
3.0,6.0,6.9,0.65,2008,8,6,True,True,False
2.0,4.0,8.0,0.64,2008,8,23,True,True,False
1.0,3.0,1.5,0.12,2008,4,19,True,True,True
2.0,5.0,5.9,0.5,2008,5,28,True,False,True
2.0,4.0,4.9,0.42,2008,2,26,False,True,True
2.0,4.0,5.9,0.21,2008,3,25,False,True,True
3.0,5.0,5.9,0.49,2008,10,20,True,True,True
3.0,5.0,6.4,0.54,2008,8,14,True,False,False
3.0,7.0,7.5,0.73,2008,6,6,True,True,False
3.0,6.0,8.3,0.74,2008,6,14,True,True,True
2.0,4.0,6.4,0.42,2008,12,29,False,True,False
1.0,2.0,2.6,0.13,2008,4,9,False,True,True
2.0,4.0,3.9,0.31,2008,5,18,False,True,True
1.0,4.0,3.3,0.22,2008,5,4,False,True,False
1.0,2.0,1.7,0.11,2008,6,1,False,True,True
2.0,4.0,6.1,0.42,2008,6,9,True,False,True
1.0,3.0,2.3,0.12,2008,10,22,False,False,True
3.0,6.0,5.8,0.47,2008,4,9,False,False,True
2.0,3.0,4.0,0.3,2008,10,14,True,True,True
2.0,3.0,2.7,0.2,2008,6,7,True,True,True
3.0,5.0,7.6,0.55,2008,11,8,False,False,False
3.0,5.0,5.5,0.44,2008,6,23,False,True,False
3.0,6.0,7.2,0.53,2008,6,17,True,False,True
1.0,2.0,4.0,0.27,2008,1,7,False,True,True
3.0,5.0,6.2,0.47,2008,7,29,False,True,True
2.0,5.0,6.0,0.53,2008,8,24,True,True,False
2.0,3.0,6.2,0.47,2008,9,23,True,True,True
1.0,3.0,5.0,0.29,2008,3,12,False,True,False
3.0,5.0,6.3,0.55,2008,7,24,True,True,False
2.0,2.0,3.3,0.26,2008,6,29,False,True,True
2.0,4.0,7.8,0.66,2008,4,30,False,True,False
2.0,4.0,5.2,0.47,2008,6,3,False,True,True
1.0,3.0,5.4,0.41,2008,6,26,True,False,False
3.0,5.0,4.5,0.37,2008,7,14,False,True,True
3.0,4.0,5.7,0.49,2008,3,13,False,False,True
2.0,4.0,6.8,0.59,2008,2,25,False,False,True
3.0,5.0,5.4,0.39,2008,4,11,True,False,True
3.0,4.0,6.2,0.49,2008,9,7,False,False,True
3.0,5.0,5.5,0.4,2008,7,15,True,False,True
2.0,4.0,6.7,0.46,2008,10,22,False,True,True
3.0,5.0,4.8,0.36,2008,5,2,False,True,True
3.0,6.0,10.0,0.86,2008,11,9,True,True,False
1.0,3.0,5.7,0.42,2008,7,9,True,True,False
1.0,4.0,6.4,0.47,2008,10,11,True,True,False
4.0,8.0,9.0,0.72,2008,1,30,True,True,False
4.0,9.0,9.1,0.78,2008,3,15,False,True,True
1.0,2.0,0.0,0.0,2008,2,11,False,True,True
1.0,3.0,5.1,0.39,2008,2,18,True,True,False
3.0,6.0,6.3,0.56,2008,3,8,True,True,True
1.0,3.0,6.8,0.46,2008,4,11,False,True,True
2.0,4.0,4.2,0.38,2008,10,18,True,True,True
1.0,3.0,5.8,0.35,2008,11,7,True,True,True
5.0,9.0,9.8,0.84,2008,2,28,True,True,True
1.0,3.0,3.7,0.24,2008,4,8,False,True,True
2.0,5.0,6.7,0.44,2008,3,3,False,False,True
3.0,7.0,5.9,0.51,2008,9,9,True,True,False
3.0,5.0,5.9,0.47,2008,5,27,False,True,True
1.0,2.0,4.2,0.22,2008,11,25,False,True,True
3.0,5.0,5.5,0.37,2008,3,4,False,True,True
3.0,4.0,5.9,0.63,2008,9,11,False,True,True
1.0,1.0,2.6,0.12,2008,10,4,False,False,True
1.0,3.0,5.9,0.49,2008,3,16,False,True,True
1.0,1.0,3.4,0.12,2008,3,21,True,True,True
4.0,7.0,7.5,0.61,2008,5,26,False,False,False
1.0,1.0,3.1,0.11,2008,7,9,False,True,True
3.0,7.0,7.5,0.6,2008,11,22,False,False,True
2.0,6.0,8.8,0.72,2008,1,3,True,True,False
0.0,1.0,2.7,0.22,2008,8,17,True,True,True
1.0,2.0,5.9,0.26,2008,1,13,False,False,False
1.0,3.0,4.1,0.31,2008,1,17,False,False,False
3.0,5.0,5.0,0.39,2008,10,5,True,True,True
1.0,4.0,5.0,0.32,2008,9,21,True,True,False
0.0,2.0,5.1,0.27,2008,1,25,False,False,True
1.0,2.0,4.7,0.32,2008,10,25,True,True,True
3.0,6.0,6.4,0.52,2008,3,14,False,False,True
3.0,4.0,5.3,0.43,2008,12,14,False,True,True
3.0,6.0,7.3,0.54,2008,3,5,False,True,False
2.0,4.0,4.1,0.29,2008,5,22,False,True,True
2.0,4.0,6.5,0.54,2008,10,5,False,False,False
0.0,1.0,0.9,0.08,2008,1,18,False,True,True
4.0,6.0,8.1,0.61,2008,6,21,True,True,True
3.0,4.0,8.2,0.64,2008,11,11,False,False,False
1.0,4.0,4.2,0.35,2008,3,25,False,True,True
2.0,5.0,8.4,0.65,2008,9,8,True,False,False
1.0,3.0,4.9,0.39,2008,10,21,True,False,True
3.0,5.0,8.0,0.62,2008,10,4,False,True,False
2.0,3.0,5.5,0.4,2008,1,26,False,True,False
0.0,2.0,5.4,0.3,2008,1,21,True,True,True
3.0,7.0,8.6,0.73,2008,3,6,False,True,False
2.0,4.0,6.6,0.51,2008,11,13,True,True,False
3.0,6.0,6.7,0.62,2008,6,18,False,False,True
2.0,4.0,6.4,0.51,2008,1,4,True,True,True
3.0,4.0,5.9,0.79,2008,10,17,True,True,True
4.0,6.0,7.5,0.65,2008,10,4,True,False,True
4.0,7.0,7.0,0.65,2008,8,4,True,True,False
4.0,7.0,6.1,0.53,2008,3,5,True,True,False
3.0,7.0,6.7,0.64,2008,7,21,True,True,False
3.0,7.0,7.8,0.76,2008,6,29,False,True,False
3.0,6.0,5.3,0.5,2008,3,16,False,False,True
1.0,4.0,4.8,0.44,2008,3,14,False,True,False
2.0,5.0,5.6,0.53,2008,1,16,True,True,True
2.0,4.0,5.9,0.22,2008,2,25,False,False,True
2.0,5.0,5.9,0.51,2008,7,8,False,True,False
1.0,1.0,0.3,0.0,2008,8,29,False,True,True
2.0,4.0,4.3,0.32,2008,7,11,True,True,True
2.0,4.0,5.6,0.37,2008,3,24,True,True,True
2.0,5.0,6.6,0.58,2008,12,22,True,True,False
3.0,5.0,4.6,0.41,2008,2,11,False,True,True
4.0,4.0,9.9,0.86,2008,2,9,True,True,True
2.0,4.0,4.2,0.32,2008,12,27,True,True,True
2.0,4.0,5.9,0.52,2008,4,7,True,False,False
2.0,4.0,3.2,0.22,2008,1,29,False,True,True
0.0,1.0,5.2,0.29,2008,7,5,False,True,False
2.0,3.0,2.6,0.15,2008,7,28,False,False,True
0.0,2.0,4.4,0.28,2008,9,5,True,True,False
2.0,6.0,7.5,0.55,2008,12,6,False,True,False
3.0,5.0,7.3,0.65,2008,10,14,False,False,True
0.0,1.0,2.2,0.08,2008,5,6,False,True,False
4.0,7.0,8.2,0.71,2008,3,10,True,True,False
1.0,4.0,6.9,0.49,2008,9,22,True,True,True
2.0,4.0,5.0,0.46,2008,10,19,True,True,False
2.0,3.0,5.9,0.36,2008,12,16,False,True,True
1.0,2.0,2.5,0.09,2008,11,12,True,True,True
3.0,6.0,7.3,0.67,2008,9,9,True,True,False
2.0,5.0,6.2,0.5,2008,6,26,False,True,True
3.0,4.0,7.2,0.5,2008,11,16,False,True,True
4.0,6.0,7.4,0.68,2008,4,29,True,False,False
2.0,4.0,5.1,0.47,2008,12,13,False,False,False
4.0,4.0,10.0,1.0,2008,2,15,False,False,True
3.0,6.0,4.7,0.42,2008,8,4,True,True,True
2.0,6.0,7.4,0.56,2008,6,18,True,False,True
1.0,3.0,3.0,0.13,2008,3,7,True,True,True
3.0,6.0,7.8,0.72,2008,8,22,False,True,False
4.0,7.0,8.0,0.59,2008,9,18,True,True,True
2.0,6.0,7.2,0.59,2008,6,9,True,True,False
2.0,4.0,5.9,0.42,2008,12,11,False,False,True
3.0,6.0,6.4,0.53,2008,11,16,True,True,False
1.0,2.0,5.9,0.23,2008,6,18,True,True,True
2.0,3.0,5.9,0.26,2008,3,14,False,True,True
1.0,3.0,4.7,0.39,2008,11,4,True,True,False
0.0,1.0,3.1,0.22,2008,12,15,False,False,True
2.0,5.0,5.1,0.42,2008,6,26,True,True,False
3.0,4.0,7.7,0.65,2008,2,13,False,True,False
3.0,5.0,7.4,0.68,2008,10,4,True,True,True
2.0,5.0,5.9,0.39,2008,9,29,True,True,True
2.0,3.0,2.4,0.16,2008,11,20,False,False,True
2.0,4.0,6.1,0.58,2008,1,15,False,False,False
2.0,4.0,5.2,0.33,2008,12,12,True,False,True
1.0,2.0,2.1,0.11,2008,4,3,False,True,False
2.0,3.0,5.0,0.39,2008,8,18,False,True,True
2.0,5.0,7.2,0.56,2008,6,21,True,True,False
1.0,1.0,5.3,0.28,2008,8,25,True,True,True
3.0,4.0,5.9,0.43,2008,1,1,False,True,True
2.0,4.0,5.8,0.53,2008,4,27,True,False,False
2.0,6.0,7.2,0.56,2008,5,12,True,True,False
1.0,2.0,1.7,0.11,2008,10,29,False,True,True
1.0,3.0,6.7,0.49,2008,1,8,True,True,True
4.0,4.0,7.0,0.64,2008,8,19,True,False,True
4.0,9.0,8.3,0.7,2008,5,12,True,True,False
2.0,5.0,8.7,0.69,2008,9,29,False,False,False
4.0,6.0,7.7,0.56,2008,9,22,False,True,False
2.0,5.0,4.2,0.31,2008,9,28,True,False,False
3.0,7.0,7.0,0.67,2008,10,19,False,True,True
3.0,3.0,3.3,0.27,2008,6,1,False,True,True
1.0,2.0,5.9,0.4,2008,2,18,True,True,True
4.0,8.0,7.7,0.7,2008,3,6,True,False,True
3.0,5.0,6.0,0.4,2008,3,15,False,True,True
2.0,4.0,3.8,0.2,2008,12,1,False,True,True
2.0,3.0,6.9,0.49,2008,8,5,True,True,True
5.0,4.0,8.7,0.82,2008,4,18,True,True,True
1.0,3.0,4.3,0.37,2008,10,8,False,True,True
1.0,4.0,5.5,0.39,2008,12,16,False,False,True
0.0,1.0,0.0,0.0,2008,2,7,True,True,False
2.0,4.0,5.2,0.32,2008,1,4,False,True,True
1.0,4.0,4.6,0.4,2008,9,26,True,False,False
0.0,1.0,2.4,0.11,2008,7,10,True,True,True
2.0,4.0,4.6,0.25,2008,1,16,False,True,True
2.0,3.0,5.6,0.37,2008,9,2,False,True,True
1.0,3.0,5.4,0.45,2008,7,9,False,True,True
1.0,3.0,2.4,0.15,2008,5,19,False,True,True
1.0,1.0,4.5,0.26,2008,8,16,False,False,True
3.0,7.0,7.8,0.57,2008,5,8,True,True,False
1.0,3.0,4.6,0.36,2008,6,20,True,True,False
3.0,5.0,5.4,0.43,2008,4,5,False,True,True
3.0,7.0,8.0,0.74,2008,2,20,True,True,True
2.0,3.0,4.1,0.29,2008,6,16,True,False,False
4.0,6.0,6.8,0.66,2008,3,28,False,True,False
0.0,1.0,0.3,0.03,2008,2,4,True,True,True
0.0,1.0,2.5,0.1,2008,10,1,True,True,False
2.0,4.0,5.0,0.39,2008,6,3,False,True,False
1.0,2.0,0.8,0.0,2008,11,10,False,True,True
1.0,1.0,5.1,0.29,2008,5,21,True,True,False
3.0,5.0,7.4,0.66,2008,2,20,False,False,False
2.0,4.0,5.6,0.35,2008,4,29,False,False,False
3.0,7.0,7.4,0.61,2008,11,18,False,True,False
1.0,4.0,5.4,0.34,2008,8,22,False,False,True
0.0,3.0,5.4,0.31,2008,4,16,False,True,True
1.0,4.0,5.1,0.37,2008,5,10,False,True,True
3.0,5.0,7.1,0.59,2008,5,7,False,True,False
2.0,3.0,6.9,0.48,2008,2,27,True,True,True
2.0,4.0,6.8,0.45,2008,5,17,False,True,False
1.0,2.0,2.4,0.16,2008,1,25,False,True,True
3.0,4.0,6.1,0.4,2008,3,11,False,True,True
1.0,4.0,6.3,0.47,2008,11,30,True,False,True
2.0,6.0,8.4,0.76,2008,10,15,False,True,True
3.0,6.0,8.6,0.68,2008,6,28,True,True,False
2.0,6.0,5.9,0.54,2008,4,27,True,True,False
3.0,8.0,8.3,0.7,2008,2,12,True,True,True
1.0,1.0,2.1,0.1,2008,8,17,False,True,False
3.0,6.0,7.8,0.62,2008,9,3,True,False,False
1.0,3.0,3.1,0.24,2008,9,7,True,False,True
2.0,5.0,6.4,0.61,2008,4,26,True,True,False
2.0,3.0,3.7,0.23,2008,10,8,True,True,True
2.0,5.0,6.6,0.43,2008,6,5,False,False,True
3.0,6.0,8.5,0.74,2008,3,27,True,True,False
2.0,5.0,6.3,0.55,2008,8,18,True,True,True
3.0,6.0,6.5,0.57,2008,5,27,True,False,False
2.0,3.0,5.7,0.43,2008,8,30,False,True,True
2.0,3.0,5.8,0.43,2008,1,2,True,True,False
4.0,7.0,6.7,0.66,2008,2,11,False,False,False
2.0,4.0,5.0,0.34,2008,9,3,False,True,False
3.0,6.0,8.2,0.68,2008,5,2,True,True,False
1.0,4.0,6.1,0.46,2008,4,19,False,True,False
0.0,1.0,2.3,0.14,2008,3,3,True,False,False
1.0,3.0,5.9,0.56,2008,10,18,True,True,True
2.0,2.0,1.7,0.12,2008,7,28,True,True,False
2.0,3.0,5.0,0.31,2008,5,6,True,True,True
1.0,1.0,3.9,0.27,2008,5,12,True,True,False
2.0,5.0,5.2,0.35,2008,4,14,False,False,False
2.0,4.0,5.9,0.35,2008,9,3,True,True,True
2.0,5.0,3.6,0.31,2008,10,2,True,False,True
2.0,6.0,5.9,0.69,2008,2,11,True,True,False
3.0,7.0,7.5,0.65,2008,1,16,False,True,False
1.0,1.0,4.1,0.18,2008,10,25,False,True,True
2.0,4.0,6.3,0.48,2008,12,2,False,True,True
4.0,7.0,5.9,0.68,2008,5,25,True,True,True
3.0,6.0,7.4,0.53,2008,12,27,True,True,False
3.0,5.0,8.2,0.63,2008,1,4,False,False,False
2.0,4.0,6.8,0.49,2008,7,17,True,False,False
3.0,7.0,7.9,0.58,2008,3,29,True,True,True
2.0,4.0,4.3,0.35,2008,2,29,False,True,False
3.0,8.0,8.7,0.7,2008,5,1,True,True,False
2.0,4.0,2.3,0.12,2008,7,29,True,False,True
4.0,7.0,7.3,0.66,2008,2,23,False,True,True
1.0,3.0,4.0,0.34,2008,1,31,True,True,True
3.0,5.0,4.3,0.36,2008,1,23,False,True,True
5.0,10.0,9.5,0.9,2008,9,11,False,True,True
1.0,1.0,1.9,0.04,2008,9,21,False,True,True
2.0,4.0,3.8,0.3,2008,12,31,False,False,True
3.0,6.0,6.4,0.5,2008,12,11,True,True,True
1.0,2.0,5.9,0.26,2008,12,11,True,True,True
2.0,4.0,7.6,0.65,2008,2,21,True,False,False
1.0,1.0,3.2,0.15,2008,10,16,False,True,True
3.0,7.0,6.9,0.63,2008,11,13,False,True,False
2.0,4.0,5.9,0.32,2008,9,20,True,True,True
2.0,4.0,6.4,0.48,2008,12,15,False,False,True
2.0,6.0,8.8,0.74,2008,8,22,False,True,False
0.0,1.0,1.8,0.14,2008,9,4,False,True,False
4.0,8.0,7.7,0.59,2008,12,5,True,False,False
3.0,6.0,6.8,0.61,2008,6,3,True,True,True
4.0,7.0,6.9,0.67,2008,4,17,False,True,False
2.0,3.0,3.4,0.24,2008,7,13,True,False,True
2.0,4.0,4.1,0.36,2008,1,24,False,True,True
3.0,6.0,7.2,0.54,2008,8,6,True,True,False
2.0,4.0,7.2,0.53,2008,12,16,True,True,True
4.0,7.0,6.2,0.59,2008,6,7,True,False,False
1.0,2.0,4.7,0.27,2008,8,18,False,True,True
2.0,3.0,4.8,0.29,2008,6,23,True,False,True
3.0,6.0,5.9,0.45,2008,8,16,False,False,True
1.0,1.0,2.3,0.15,2008,10,30,False,True,True
3.0,5.0,6.2,0.49,2008,5,1,True,True,True
2.0,4.0,2.9,0.2,2008,9,30,False,True,False
2.0,4.0,2.8,0.21,2008,6,9,False,True,True
3.0,5.0,7.0,0.48,2008,5,14,False,True,True
3.0,4.0,6.4,0.46,2008,10,8,False,False,True
2.0,5.0,6.8,0.64,2008,8,3,False,True,False
2.0,4.0,5.9,0.43,2008,2,9,False,True,True
2.0,6.0,5.8,0.51,2008,3,18,True,True,False
2.0,3.0,5.9,0.43,2008,5,18,True,True,True
3.0,7.0,7.9,0.71,2008,11,21,True,False,False
3.0,5.0,4.9,0.4,2008,5,29,True,False,False
2.0,6.0,7.1,0.68,2008,12,9,True,False,False
1.0,5.0,6.5,0.52,2008,7,19,True,False,False
2.0,3.0,4.9,0.26,2008,8,23,False,True,False
1.0,3.0,4.8,0.24,2008,2,18,False,False,True
2.0,7.0,8.9,0.72,2008,6,14,False,True,False
2.0,4.0,7.6,0.54,2008,4,21,True,True,False
2.0,3.0,4.5,0.39,2008,2,21,False,True,False
3.0,5.0,5.9,0.34,2008,3,9,False,True,True
1.0,3.0,5.5,0.5,2008,4,3,False,True,True
2.0,5.0,6.0,0.58,2008,10,5,False,False,False
2.0,4.0,6.6,0.46,2008,11,1,False,True,True
2.0,5.0,5.7,0.46,2008,5,29,True,True,True
2.0,7.0,9.6,0.8,2008,10,7,False,True,False
2.0,3.0,4.3,0.24,2008,9,19,False,False,False
2.0,4.0,7.2,0.5,2008,2,22,False,True,False
3.0,5.0,5.0,0.45,2008,6,23,False,True,True
2.0,4.0,5.8,0.35,2008,4,21,True,True,True
1.0,2.0,4.3,0.27,2008,2,12,True,True,True
4.0,8.0,8.6,0.73,2008,3,9,True,True,False
2.0,4.0,4.2,0.31,2008,10,23,False,False,False
3.0,6.0,8.4,0.68,2008,6,19,True,True,False
4.0,8.0,7.4,0.7,2008,9,16,False,True,False
3.0,5.0,6.5,0.55,2008,7,23,True,False,True
1.0,3.0,6.3,0.45,2008,4,27,False,True,True
1.0,2.0,3.2,0.17,2008,11,29,False,True,True
4.0,7.0,6.8,0.61,2008,6,26,False,True,False
3.0,6.0,5.6,0.42,2008,1,10,True,False,True
1.0,2.0,5.9,0.29,2008,4,12,True,False,True
2.0,5.0,5.8,0.4,2008,11,22,True,True,True
2.0,5.0,7.2,0.6,2008,5,1,False,True,False
2.0,5.0,6.9,0.57,2008,10,12,False,True,True
2.0,4.0,7.4,0.65,2008,1,6,False,True,False
0.0,1.0,0.0,0.0,2008,12,12,False,True,True
1.0,2.0,5.3,0.31,2008,10,27,False,False,True
3.0,5.0,4.5,0.25,2008,7,28,False,True,True
4.0,7.0,6.8,0.68,2008,11,23,False,True,False
2.0,3.0,5.9,0.29,2008,1,6,True,True,True
2.0,4.0,5.3,0.39,2008,4,28,False,True,True
2.0,5.0,6.8,0.57,2008,6,12,True,False,False
5.0,9.0,7.8,0.72,2008,12,8,False,False,False
1.0,3.0,4.2,0.33,2008,2,20,True,True,False
3.0,4.0,6.9,0.49,2008,12,11,True,True,True
1.0,3.0,2.6,0.13,2008,7,18,True,True,True
2.0,4.0,6.4,0.53,2008,12,24,True,True,True
3.0,5.0,7.2,0.49,2008,7,14,False,True,True
2.0,3.0,3.7,0.24,2008,1,17,True,True,False
2.0,5.0,7.4,0.6,2008,11,19,True,False,True
2.0,6.0,6.1,0.59,2008,6,17,False,False,False
3.0,4.0,5.4,0.48,2008,5,23,False,True,True
1.0,2.0,3.3,0.26,2008,8,7,True,False,False
2.0,3.0,3.8,0.26,2008,6,17,True,True,False
3.0,5.0,6.4,0.5,2008,7,24,False,True,False
2.0,5.0,8.1,0.65,2008,11,29,True,True,True
4.0,8.0,7.9,0.68,2008,10,4,True,True,True
1.0,4.0,4.5,0.39,2008,10,31,True,True,True
5.0,10.0,8.8,0.85,2008,7,26,True,False,True
3.0,5.0,6.0,0.38,2008,8,27,False,True,False
